#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
721248	253725	28952	128984	118780	RP11-175I17.5	JM1	FAM21C	CCDC22	FAM21A|VPEF	CXorf37	Affinity Capture-Western	physical	Harbour ME (2012)	PUBMED:22070227	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9Y4E1	A8K5W5|B3KMC4	NP_001354338|NP_001354339|NP_001354330|NP_001354331|NP_001354332|NP_001354333|NP_001354334|NP_001354335|NP_001354336|NP_001354337|NP_001317003|NP_056077|NP_001354341|NP_001354345|NP_001354322|NP_001354329|NP_001354328|NP_001354340|NP_001354323|NP_001354344|NP_001354327|NP_001354326|NP_001354325|NP_001354324|NP_001354343|NP_001354342|NP_001162577|NP_001162578	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350889	28952	51699	118780	119683	JM1	DC7	CCDC22	VPS29	CXorf37	DC15|PEP11	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9UBQ0	F8VXU5	NP_001269080|NP_057310|NP_001269079|NP_476528	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350890	28952	54951	118780	120289	JM1	MDS022	CCDC22	COMMD8	CXorf37	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9NX08	-	NP_060315|NP_001316597	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350891	28952	100532731	118780	1529410	JM1	-	CCDC22	COMMD3-BMI1	CXorf37	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	P35226	R4GMX3	NP_001190991	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350892	28952	51397	118780	119521	JM1	HSPC305	CCDC22	COMMD10	CXorf37	PTD002	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9Y6G5	-	NP_057228	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350893	28952	29763	118780	118896	JM1	-	CCDC22	PACSIN3	CXorf37	SDPIII	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9UKS6	-	NP_001171904|NP_001171903|NP_057307	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350894	28952	54939	118780	120279	JM1	-	CCDC22	COMMD4	CXorf37	-	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9H0A8	H3BQF2	NP_060298|NP_001308773|NP_001308775|NP_001308774|NP_001308777|NP_001308776|NP_001271308|NP_001271307|NP_001271306	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350895	28952	28991	118780	118812	JM1	HT002	CCDC22	COMMD5	CXorf37	HCARG	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9GZQ3	-	NP_054785|NP_001074472|NP_001274166|NP_001074473	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350896	28952	149951	118780	127250	JM1	RP11-503P21.3	CCDC22	COMMD7	CXorf37	C20orf92|dJ1085F17.3	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q86VX2	-	NP_444269|NP_001092809	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350897	28952	10311	118780	115596	JM1	-	CCDC22	DSCR3	CXorf37	DCRA|DSCRA	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	O60826	A0A024QZ03	NP_054727	O14972	A8MY26	NP_001317951|NP_001317950|NP_001317947|NP_006043	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3350917	54520	28952	120013	118780	-	JM1	CCDC93	CCDC22	-	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q567U6	-	NP_061917	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3351160	246184	28952	128878	118780	-	JM1	CDC26	CCDC22	ANAPC12|APC12|C9orf17	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q8NHZ8	A0A024R832	NP_644815	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3351809	150684	28952	127317	118780	-	JM1	COMMD1	CCDC22	C2orf5|MURR1	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q8N668	-	NP_689729	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3351843	51122	28952	119309	118780	HSPC042	JM1	COMMD2	CCDC22	-	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q86X83	-	NP_057178	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3351879	54939	28952	120279	118780	-	JM1	COMMD4	CCDC22	-	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q9H0A8	H3BQF2	NP_060298|NP_001308773|NP_001308775|NP_001308774|NP_001308777|NP_001308776|NP_001271308|NP_001271307|NP_001271306	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3351882	170622	28952	128071	118780	RP11-173B14.2	JM1	COMMD6	CCDC22	Acrg	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q7Z4G1	B0QZ40	NP_001274322|NP_987091|NP_001274323|NP_987093|NP_001274321	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3365115	55269	28952	120558	118780	RP11-523H24.2	JM1	PSPC1	CCDC22	PSP1	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q8WXF1	B4DWI8	NP_001350589|NP_001341837|NP_001341838|NP_001035879	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3374947	51699	28952	119683	118780	DC7	JM1	VPS29	CCDC22	DC15|PEP11	CXorf37	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q9UBQ0	F8VXU5	NP_001269080|NP_057310|NP_001269079|NP_476528	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3432754	28952	8454	118780	114032	JM1	-	CCDC22	CUL1	CXorf37	-	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.754)|MCF7 cell line (score 0.716)|MDA231 cell line (score 0.708)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q13616	B3KTW0	NP_001357589|NP_003583|NP_001357591|NP_001357590|NP_001357593|NP_001357592	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3432755	28952	8453	118780	114031	JM1	RP11-297A16.3	CCDC22	CUL2	CXorf37	-	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.717)|MCF7 cell line (score 0.658)|MDA231 cell line (score 0.736)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q13617	-	NP_001311304|NP_001311305|NP_001185708|NP_001185707|NP_001185706|NP_003582	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3432756	28952	8452	118780	114030	JM1	-	CCDC22	CUL3	CXorf37	CUL-3|PHA2E	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.667)|MCF7 cell line (score 0.68)|MDA231 cell line (score 0.658)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3432757	28952	57020	118780	121329	JM1	101F10.2	CCDC22	C16orf62	CXorf37	-	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.682)|MCF7 cell line (score 0.647)|MDA231 cell line (score 0.663)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q7Z3J2	E7EWW0|B3KT69|F5H7K1	NP_001287672|NP_064710	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3432758	28952	150684	118780	127317	JM1	-	CCDC22	COMMD1	CXorf37	C2orf5|MURR1	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.733)|MCF7 cell line (score 0.663)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q8N668	-	NP_689729	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3432759	28952	54951	118780	120289	JM1	MDS022	CCDC22	COMMD8	CXorf37	-	Co-fractionation	physical	Havugimana PC (2022)	PUBMED:35831314	9606	9606	High Throughput	-	-	High confidence interactions were identified as having an EPIC score >=0.625 in applicable cell lines (MCF7, MDA231 or MCF10A)|MCF10A cell line (score 0.721)|MCF7 cell line (score 0.666)	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q9NX08	-	NP_060315|NP_001316597	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3470636	54764	28952	120139	118780	RP11-298J20.4	JM1	ZRANB1	CCDC22	TRABID	CXorf37	Affinity Capture-MS	physical	Chen Y (2022)	PUBMED:35944360	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3492911	43740578	28952	4383862	118780	GU280_gp01_nsp14	JM1	nsp14	CCDC22	ORF1ab|ORF1ab-nsp14|SARS-CoV2 nsp14|SARS-CoV-2 nsp14|Guanine-N7 methyltransferase|exonuclease|R1AB_SARS2|PRO_0000449631	CXorf37	Proximity Label-MS	physical	Zhang Y (2022)	PUBMED:34672954	2697049	9606	High Throughput	-	-	BioID|High confidence SARS-CoV-2 viral and human protein interactions were identified in HEK293T cells using the TurboID proximity labeling method.|TurboID	-	BIOGRID	P0DTD1	-	YP_009725309	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3494649	43740578	28952	4383864	118780	GU280_gp01_nsp16	JM1	nsp16	CCDC22	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	CXorf37	Proximity Label-MS	physical	Zhang Y (2022)	PUBMED:34672954	2697049	9606	High Throughput	-	-	BioID|High confidence SARS-CoV-2 viral and human protein interactions were identified in HEK293T cells using the TurboID proximity labeling method.|TurboID	-	BIOGRID	P0DTD1	-	YP_009725311	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3509993	9625	28952	114984	118780	-	JM1	AATK	CCDC22	AATYK|AATYK1|LMR1|LMTK1|PPP1R77|p35BP	CXorf37	Proximity Label-MS	physical	Salokas K (2022)	PUBMED:35384245	9606	9606	High Throughput	0.01	-	Proximity Label-MS was carried out to identify high confidence protein interactors with a BFDR of less than or equal to 0.05 (BFDR score reported)	-	BIOGRID	Q6ZMQ8	H7C175	NP_001073864|NP_004911	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3522900	440730	28952	136847	118780	-	JM1	TRIM67	CCDC22	TNL	CXorf37	Affinity Capture-MS	physical	Demirdizen E (2022)	PUBMED:36215168	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q6ZTA4	-	NP_001287818|NP_001004342	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3541259	55709	28952	120833	118780	-	JM1	KBTBD4	CCDC22	BKLHD4|HSPC252	CXorf37	Proximity Label-MS	physical	Chagraoui J (2021)	PUBMED:33417871	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9NVX7	-	NP_001305645|NP_001305647|NP_001305646|NP_001305648|NP_001305649|NP_001305651|NP_001305650|NP_001305653|NP_001305652|NP_060565|NP_001305654|NP_057590	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3567995	55054	28952	120375	118780	hCG_1817841	JM1	ATG16L1	CCDC22	APG16L|ATG16A|ATG16L|IBD10|WDR30	CXorf37	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q676U5	E7EVC7|A0A024R494|A0A024R4B6|Q53SV2|Q17RG0	NP_001177195|NP_060444|NP_001177196|NP_942593|NP_110430	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3571174	7089	28952	112944	118780	-	JM1	TLE2	CCDC22	ESG|ESG2|GRG2	CXorf37	Proximity Label-MS	physical	Raisch J (2023)	PUBMED:37689310	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q04725	K7EMK7	NP_003251|NP_001138233|NP_001138234|NP_001287775	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3579834	43740572	28952	4383870	118780	GU280_gp06	JM1	ORF6	CCDC22	SARS-CoV2 ORF6|SARS-CoV-2 ORF6|6|NS6_SARS2|PRO_0000449653	CXorf37	Proximity Label-MS	physical	Meyers JM (2021)	PUBMED:34597346	2697049	9606	High Throughput	-	-	BioID|HEK293T cells|High confidence interactions had a SAINT score >= 0.9.	-	BIOGRID	P0DTC6	-	YP_009724394	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3632315	6117	28952	112037	118780	-	JM1	RPA1	CCDC22	HSSB|MST075|REPA1|RF-A|RP-A|RPA70	CXorf37	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|HU treated HEK293T cells (5.7915 log2-fold enrichment)|Untreated HEK293T cells (6.5135 log2-fold enrichment)	-	BIOGRID	P27694	-	NP_002936|NP_001342049|NP_001342050	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3634962	6118	28952	112038	118780	RP4-547C9.3	JM1	RPA2	CCDC22	REPA2|RP-A p32|RP-A p34|RPA32	CXorf37	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|HU treated HEK293T cells (6.0565 log2-fold enrichment)|Untreated HEK293T cells (6.9172 log2-fold enrichment)	-	BIOGRID	P15927	B4DUL2	NP_001342057|NP_002937|NP_001284487|NP_001342058|NP_001273005	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3637335	6119	28952	112039	118780	-	JM1	RPA3	CCDC22	REPA3	CXorf37	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|HU treated HEK293T cells (5.9126 log2-fold enrichment)|Untreated HEK293T cells (6.2586 log2-fold enrichment)	-	BIOGRID	P35244	A4D105	NP_002938	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3653857	10413	28952	115684	118780	-	JM1	YAP1	CCDC22	COB1|YAP|YAP2|YAP65|YKI	CXorf37	Proximity Label-MS	physical	Zhang H (2024)	PUBMED:38280479	9606	9606	High Throughput	-	-	BioID|Interaction is part of the YAP interactome in total cells	-	BIOGRID	P46937	A0A024R3E4|Q86T74|K0KVU2	NP_001269030|NP_001181974|NP_001123617|NP_001269026|NP_001269029|NP_001269028|NP_001269027|NP_006097|NP_001181973	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3659979	43740578	28952	4383864	118780	GU280_gp01_nsp16	JM1	nsp16	CCDC22	ORF1ab|ORF1ab-nsp16|SARS-CoV2 nsp16|SARS-CoV-2 nsp16|2-O-methyltransferase|R1AB_SARS2|PRO_0000449633	CXorf37	Affinity Capture-MS	physical	Nabeel-Shah S (2022)	PUBMED:34901782	2697049	9606	High Throughput	-	-	Affinity capture MS was carried out to identify high confidence protein interactors with BFDR of less than or equal to 0.01	-	BIOGRID	P0DTD1	-	YP_009725311	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3676063	28952	121457	118780	125730	JM1	-	CCDC22	IKBIP	CXorf37	IKIP	Cross-Linking-MS (XL-MS)	physical	Jiao F (2022)	PUBMED:35235311	9606	9606	High Throughput	-	-	In vitro cross-linking-mass spectrometry (XL-MS) was carried out using HEK-293 cell lysates and the cross-linking reagent DSSO (disuccinimidyl sulfoxide). High confidence protein interactions were identified based on cross-linked peptides having an FDR =&lt; 0.3%.|In vitro cross-linking-mass spectrometry (XL-MS) was carried out using HEK-293 cell lysates and the cross-linking reagent DSSO (disuccinimidyl sulfoxide). High confidence protein interactions were identified based on cross-linked peptides having an FDR =< 0.3%.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q70UQ0	-	NP_963907|NP_710154|NP_963906	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3676064	28952	54520	118780	120013	JM1	-	CCDC22	CCDC93	CXorf37	-	Cross-Linking-MS (XL-MS)	physical	Jiao F (2022)	PUBMED:35235311	9606	9606	High Throughput	-	-	In vitro cross-linking-mass spectrometry (XL-MS) was carried out using HEK-293 cell lysates and the cross-linking reagent DSSO (disuccinimidyl sulfoxide). High confidence protein interactions were identified based on cross-linked peptides having an FDR =&lt; 0.3%.|In vitro cross-linking-mass spectrometry (XL-MS) was carried out using HEK-293 cell lysates and the cross-linking reagent DSSO (disuccinimidyl sulfoxide). High confidence protein interactions were identified based on cross-linked peptides having an FDR =< 0.3%.	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q567U6	-	NP_061917	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3706982	28952	54520	118780	120013	JM1	-	CCDC22	CCDC93	CXorf37	-	Cross-Linking-MS (XL-MS)	physical	Bartolec TK (2023)	PUBMED:37071682	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q567U6	-	NP_061917	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3706983	28952	57020	118780	121329	JM1	101F10.2	CCDC22	C16orf62	CXorf37	-	Cross-Linking-MS (XL-MS)	physical	Bartolec TK (2023)	PUBMED:37071682	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q7Z3J2	E7EWW0|B3KT69|F5H7K1	NP_001287672|NP_064710	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3749656	5478	28952	111474	118780	-	JM1	PPIA	CCDC22	CYPA|CYPH|HEL-S-69p	CXorf37	Proximity Label-MS	physical	Bedir M (2024)	PUBMED:38943005	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P62937	V9HWF5	NP_066953|NP_001287910	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3756156	28952	54520	118780	120013	JM1	-	CCDC22	CCDC93	CXorf37	-	Cross-Linking-MS (XL-MS)	physical	Michael ARM (2024)	PUBMED:39358380	9606	9606	High Throughput	-	-	High confidence protein interaction in A549 cells from a 3X PhoX crosslinking experiment  at 5% FDR	-	BIOGRID	O60826	A0A024QZ03	NP_054727	Q567U6	-	NP_061917	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3756922	404636	28952	135667	118780	-	JM1	FAM45A	CCDC22	-	CXorf37	Cross-Linking-MS (XL-MS)	physical	Michael ARM (2024)	PUBMED:39358380	9606	9606	High Throughput	-	-	High confidence protein interaction in A549 cells from a 1X PhoX crosslinking experiment at 5% FDR	-	BIOGRID	Q8TCE6	B4DMU4|B4DNL9	NP_001290041|NP_996892|NP_001290040|NP_001290042	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3760414	23039	28952	116678	118780	-	JM1	XPO7	CCDC22	EXP7|RANBP16	CXorf37	Affinity Capture-MS	physical	Li LZ (2023)	PUBMED:36897256	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9UIA9	-	NP_001093631|NP_055839|NP_001349731	O60826	A0A024QZ03	NP_054727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
